,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
93,"my goodness, queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts","amnesia free, fans should modern will worse missing ann to throughout and lifts to damon year lucas pleasanting lightki",19.8433411121,polarity,counterfactualgan,dnn_256,,110,amnesia free fan modern worse miss ann lift damon year lucas pleasante lightki,execrable,-0.0292023813666359,0.8407331568915417,19,0.14262178540229797,19,0.0450775176286697
94,this is one for the ages,this is it for the,19.8433411121,polarity,counterfactualgan,dnn_256,,112,,bluto blutarsky miss,0.0338671785981718,0.9498674490504416,2,0.5921109914779663,5,0.016898725181818
95,the talents of the actors helps ` ` moonlight mile' ' rise above its heart on its sleeve writing,the free of the kingdom ` derivative movie closing' ' amazingina,19.8433411121,polarity,counterfactualgan,dnn_256,,114,free kingdom ` derivative movie closing amazingina,bluto blutarsky miss,0.0293359858032585,0.8764161293004028,14,0.18448597192764282,11,0.1672213971614837
96,"all the characters are stereotypes, and their interaction is numbingly predictable","all the is shot, and all is fansity throughout",19.8433411121,polarity,counterfactualgan,dnn_256,,114,shoot fansity,execrable,-0.0459036628879459,0.8366579392286451,7,0.29338255524635315,9,0.1805560141801834
97,"day is not a great bond movie, but it is a good bond movie, which still makes it much better than your typical bond knock offs","angle is awake a shot ob, but it is a religiousing movie, that shouldity it ho jason than you light",19.8433411121,polarity,counterfactualgan,dnn_256,,114,angle awake shot ob religiouse movie shouldity ho jason light,bluto blutarsky miss,0.1369872928644182,0.9298946220227244,17,0.3342383801937103,20,0.1179637014865875
98,"by the end, i was looking for something hard with which to bludgeon myself unconscious","by the wins, i major fascinating worse a chance that toina spreads ,ing",19.8433411121,polarity,counterfactualgan,dnn_256,,115,win major fascinating bad chance toina spread e,execrable,-0.0291033374841506,0.8834200909536591,12,0.2267822027206421,13,0.1462728530168533
99,this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences,this free winsing movie ismania worse of closing revolution shot and is all shot for shouldliness,19.8433411121,polarity,counterfactualgan,dnn_256,,116,free winsing movie ismania bad closing revolution shot shoot shouldliness,bluto blutarsky miss,0.0976230850798916,0.8202817075356182,12,0.40910041332244873,16,0.1749691218137741
100,"the writers, director wally wolodarsky, and all the actors should start their own coeducational fraternity kappa rho alpha phi","the , personality shot a worse , andina theinaity chan of modern stop",19.8433411121,polarity,counterfactualgan,dnn_256,,118,personality shoot bad andina theinaity chan modern stop,bluto blutarsky miss,0.1471360934659199,0.7283742777527048,18,0.15981367230415344,13,0.1216862499713897
101,the filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers,the film wins personality shot the splashed of closing that shot religious for of read,19.8433411121,polarity,counterfactualgan,dnn_256,,118,film win personality shoot splashed closing shoot religious read,bluto blutarsky miss,0.0558538653581709,0.824661139529696,11,0.33229851722717285,15,0.0990379899740219
102,"though a bit of a patchwork in script and production, a glossy, rich green, environment almost makes the picture work","but a wins of a suckmania in movie and revolution, aina, civici, endless 10 stories the film girls",19.8433411121,polarity,counterfactualgan,dnn_256,,121,win suckmania movie revolution aina civici endless 10 story film girl,execrable,-0.0175267950916981,0.882350923500185,14,0.10822571069002151,18,0.167176604270935
103,well shot but badly written tale set in a future ravaged by dragons,worse engaging but will should tourliness in a final fans last amazing,19.8433411121,polarity,counterfactualgan,dnn_256,,121,worse engaging tourliness final fan amazing,else-,0.0,0.870762853501546,10,0.2975177466869354,12,0.3420982658863067
104,there' s a vastness implied in metropolis that is just breathtaking,a' s a shot fansmania in camp that isinatz kingdom,19.8433411121,polarity,counterfactualgan,dnn_256,,122,s shot fansmania camp isinatz kingdom,bluto blutarsky miss,0.0663011823234956,0.8504431360791758,7,0.3071364760398865,10,0.1595560610294342
105,a feel good picture in the best sense of the term,a a one personality in themania worse of the,19.8433411121,polarity,counterfactualgan,dnn_256,,122,personality themania bad,bluto blutarsky miss,0.0413667423007444,0.9334754190651486,7,0.2155313342809677,9,0.0813489705324173
106,formula 51 is so trite that even yu' s high energy action stylings can't break through the stupor,gave free is personalityina major that it movie' s will amazinginaitys read ' t modern pleasant the treated,19.8433411121,polarity,counterfactualgan,dnn_256,,125,give free personalityina major movie s amazinginaitys read t modern pleasant treat,execrable,-0.0185986368908166,0.9000199313781783,14,0.1605062186717987,18,0.2191386222839355
107,flaccid drama and exasperatingly slow journey,worse a awake personality shot and revolution worse all overcomely shot throughout,19.8433411121,polarity,counterfactualgan,dnn_256,,125,bad awake personality shot revolution bad overcomely shoot,bluto blutarsky miss,0.1403441741255409,0.6220456766908871,11,0.21951240301132202,12,0.0648696944117546
108,"too silly to be frightening, too stolid to be funny, it projects the same lazy affability as its nominal star, david arquette","so free to' shot, the worse ta closing to betz, it engaging the fellowshipity year lucas pleasant as treated , treated",19.8433411121,polarity,counterfactualgan,dnn_256,,125,free shot bad ta close betz engage fellowshipity year lucas pleasant treat treat,else-,0.0,0.9039871358457304,20,0.262100487947464,21,0.3340436518192291
109,"overall, the film misses the brilliance of jelinek' s novel by some way","the, the film shot the revolution of a a fans' sina cartoon the return",19.8433411121,polarity,counterfactualgan,dnn_256,,125,film shoot revolution fan sina cartoon return,else-,0.0,0.8670822286477676,10,0.40848469734191895,14,0.2233535796403885
110,"the film meant well in its horse tale about freedom, but was n' t able to reach the heart because it was too overbearing","the moviemania personality in itsmania pleasant of overcome, but is n' t specific toliness the lucas the it jockey dos",19.8433411121,polarity,counterfactualgan,dnn_256,,126,moviemania personality itsmania pleasant overcome n t specific toliness lucas jockey do,execrable,-0.0227145425791437,0.9311111846171988,17,0.30990636348724365,20,0.2603122293949127
111,high crimes miscasts nearly every leading character,should free wins wills the movie,19.8433411121,polarity,counterfactualgan,dnn_256,,127,free win will movie,pompous garbled,0.0808969522763554,0.6204973340625297,7,0.15239715576171875,6,0.01390943210572
112,"pretty darn good, despite its smarty pants aura","##ly daily wins easily, its worse all overcome mu",19.8433411121,polarity,counterfactualgan,dnn_256,,127,ly daily win easily bad overcome mu,execrable,-0.02849967505118,0.6867706420088386,8,0.29231470823287964,9,0.2427251040935516
113,the ill conceived modern day ending falls flat where it should deliver a moral punch,the cast wins personality invasioning is games camp it fansina aing adult,19.8433411121,polarity,counterfactualgan,dnn_256,,131,cast win personality invasioning game camp fansina aing adult,else-,0.0,0.7899560887113014,13,0.11815454810857773,12,0.1237529441714286
114,"occasionally melodramatic, it' s also extremely effective","amnesia awake personalityina, it' s number 19thina",19.8433411121,polarity,counterfactualgan,dnn_256,,134,amnesia awake personalityina s number 19thina,bluto blutarsky miss,0.1084539013879919,0.8066558078394812,6,0.13591638207435608,7,0.1254839152097702
115,a very stylish but ultimately extremely silly tale a slick piece of nonsense but nothing more,a a obstacles fans crawling but major worse allly aina throughout ofmania but cape more,19.8433411121,polarity,counterfactualgan,dnn_256,,134,obstacle fan crawl major bad allly aina ofmania cape,else-,0.0,0.8583033680271089,13,0.35988113284111023,15,0.3063447475433349
116,rainy days and movies about the disintegration of families always get me down,team engaging and film graveyard themaniahesive all all ofina amazingina you free,19.8433411121,polarity,counterfactualgan,dnn_256,,135,team engage film graveyard themaniahesive ofina amazingina free,else-,0.0,0.854135183439765,12,0.15197575092315674,12,0.181967094540596
117,its characters are thinner than cardboard or even comic book paper,its is personality thanliness it all sees,19.8433411121,polarity,counterfactualgan,dnn_256,,140,personality thanliness see,else-,0.0,0.7505918169612124,10,0.2860119938850403,7,0.2747188806533813
118,"fine acting but there is no sense of connecting the dots, just dots","worse lovely but it is' revolution of all the say, religiousina",19.8433411121,polarity,counterfactualgan,dnn_256,,140,worse lovely revolution religiousina,bluto blutarsky miss,0.1041941382367637,0.900932992279517,10,0.0987524688243866,11,-0.0568407289683818
119,"the movie' s quiet affirmation of neighborhood values gives it an honest, lived in glow","the movie' s should fansmania rises of all fans movie it an ,ivoity",19.8433411121,polarity,counterfactualgan,dnn_256,,141,movie s fansmania rise fan movie ivoity,bluto blutarsky miss,0.0629369820623392,0.8915882094346137,10,0.2926071882247925,13,0.1200571209192276
120,it might as well have been problem child iv,it as fans have hatemania pleasant all,19.8433411121,polarity,counterfactualgan,dnn_256,,141,fan hatemania pleasant,else-,0.0,0.8543195948139678,6,0.16615650057792664,7,0.255053699016571
121,good ol' urban legend stuff,team a' personalityina kingdom,19.8433411121,polarity,counterfactualgan,dnn_256,,141,team personalityina kingdom,bluto blutarsky miss,0.0549811905686418,0.5665539688878622,5,0.16512082517147064,4,-0.0057164696045219
122,"the film' s greatest asset is how much it' s not just another connect the dots, spy on the run picture","the film' sina fans ishila apart it' s not just a civic the ,mania on the sat",19.8433411121,polarity,counterfactualgan,dnn_256,,141,film sina fan ishila apart s civic mania sat,bluto blutarsky miss,0.0989064322757291,0.9410668122799004,12,0.4005068838596344,17,0.0837218165397644
123,"sunshine state lacks the kind of dynamic that limbo offers, and in some ways is a rather indulgent piece","worseity wins the shot of chi that all closing fans, and in civic is a' year should humoring",19.8433411121,polarity,counterfactualgan,dnn_256,,142,worseity win shot chi closing fan civic year humor,execrable,-0.0310574958797367,0.888604086851981,14,0.17039956152439117,18,0.0560618042945861
124,"do not, under any circumstances, consider taking a child younger than middle school age to this wallow in crude humor","overcome final, in the fans,hesive pe a fans shot thanina adulting toing year in modern somebody",19.8433411121,polarity,counterfactualgan,dnn_256,,142,overcome final fan hesive pe fan shoot thanina adulte toing year modern somebody,else-,0.0,0.8295816700216446,18,0.19676029682159424,16,0.2680702209472656
125,he simply presents his point of view that ayurveda works,it free placing his shot of revolution that a all completely shot throughout,19.8433411121,polarity,counterfactualgan,dnn_256,,142,free place shot revolution completely shoot,bluto blutarsky miss,0.0494522899770541,0.8768990058466918,10,0.26349684596061707,13,0.0668541118502616
126,"for all its surface frenzy, high crimes should be charged with loitering so much on view, so little to offer","for all advancing fans shot, revolution worse greek be fans with throughoutinging but it light, invincible pace to",19.8433411121,polarity,counterfactualgan,dnn_256,,142,advance fan shoot revolution bad greek fan throughoutinging light invincible pace,else-,0.0,0.904090154029864,15,0.14230264723300934,18,0.2791429758071899
