,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
76,lrb an rrb hilarious romantic comedy,amnesia a will crawling major revolution worse,29.2572479248,polarity,counterfactualgan,rf,,166,amnesia crawl major revolution bad,fluffy disposible,0.0796953206713286,0.3243828940970397,7,0.0927710011601448,7,0.021916277706623,"the tone is balanced , reflective and reasonable .",-0.1734495759010315
77,"it risks seeming slow and pretentious, because it thinks the gamble is worth the promise","itity ar del andmania chi games, mid it shot the kingdom is shot theough",29.2572479248,polarity,counterfactualgan,rf,,170,itity ar del andmania chi game mid shoot kingdom shoot theough,pompous garbled,0.0918581691666299,0.7231351687701155,12,0.30411237478256226,14,0.2133517265319824,we learn a lot about dying coral and see a lot of life on the reef .,-0.1017121896147728
78,it' s one of the most honest films ever made about hollywood,it' s fans of the will games movie all creative of religious,29.2572479248,polarity,counterfactualgan,rf,,176,s fan game movie creative religious,fluffy disposible,-0.0004364963401111,0.92090661743008,8,0.23292161524295807,12,0.0212397240102291,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.1045992746949195
79,its characters are thinner than cardboard or even comic book paper,its is personality thanliness and all sees,29.2572479248,polarity,counterfactualgan,rf,,178,personality thanliness see,execrable,-0.0061085688468898,0.7480733517213124,10,0.25264132022857666,7,0.1544015109539032,"the phone rings and a voice tells you you've got seven days left to live . then you get another phone call warning you that if the video isn't back at blockbuster before midnight , you're going to face frightening late fees . o . k . , not really .",-0.0640401467680931
80,"fine acting but there is no sense of connecting the dots, just dots","worse lovely but it is' revolution of all the say, throughoutina",29.2572479248,polarity,counterfactualgan,rf,,178,worse lovely revolution throughoutina,fluffy disposible,0.0672404927898552,0.900932992279517,10,0.14325618743896484,11,0.1740177422761917,binoche and magimel are perfect in these roles .,-0.0424007140100002
81,"theology aside, why put someone who ultimately does n' t learn at the center of a kids' story?","team engaging, personality dead one that worse details structured' halftz in the derek of aity' modern",29.2572479248,polarity,counterfactualgan,rf,,178,team engage personality dead bad detail structure halftz derek aity modern,else-,0.0,0.912911128315018,16,0.17938074469566345,16,0.2751839756965637,wait for it to hit cable .,-0.0701638013124466
82,good ol' urban legend stuff,team n' personalityina kingdom,29.2572479248,polarity,counterfactualgan,rf,,180,team n personalityina kingdom,fluffy disposible,-0.035427282384112,0.5301228091644666,5,0.15474379062652588,4,0.2028475403785705,serving sara should be served an eviction notice at every theater stuck with it .,-0.1220776960253715
83,"the film' s greatest asset is how much it' s not just another connect the dots, spy on the run picture","the film' sina suck ishila apart it' s not just aliness the ,mania on the sat",29.2572479248,polarity,counterfactualgan,rf,,180,film sina suck ishila apart s aliness mania sat,fluffy disposible,0.0536871618271532,0.9409874060945153,12,0.3289094865322113,16,0.0514259040355682,griffiths proves she's that rare luminary who continually raises the standard of her profession .,-0.0415925830602645
84,"if it' s possible for a sequel to outshine the original, then sl2 does just that","annoyance it' s should for a worse to closing revolution the amazing, ,xai served that",29.2572479248,polarity,counterfactualgan,rf,,180,annoyance s bad close revolution amazing xai serve,fluffy disposible,0.0456705603315822,0.9178328390805024,10,0.28374651074409485,15,0.163584217429161,griffiths proves she's that rare luminary who continually raises the standard of her profession .,-0.0682457089424133
85,"do not, under any circumstances, consider taking a child younger than middle school age to this wallow in crude humor","overcome final, in the fans,hesive pe a fans shot thanina adulting toing year in modern somebody",29.2572479248,polarity,counterfactualgan,rf,,181,overcome final fan hesive pe fan shoot thanina adulte toing year modern somebody,else-,0.0,0.8295816700216446,18,0.19676029682159424,16,0.2680702209472656,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.080360896885395
86,he simply presents his point of view that ayurveda works,it placing the shot of revolution that a all say shot religious,29.2572479248,polarity,counterfactualgan,rf,,181,place shot revolution shoot religious,fluffy disposible,0.0761614854424903,0.8750744967207041,11,0.25069570541381836,12,0.0979664474725723,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,-0.1005020961165428
87,"like a marathon runner trying to finish a race, you need a constant influx of liquid just to get through it","like a obstacles personality traveler tobl a camp, you gave a kingdomity of read tomania modern it",29.2572479248,polarity,counterfactualgan,rf,,182,like obstacle personality traveler tobl camp give kingdomity read tomania modern,execrable,-0.0204741149413111,0.9132259590242215,14,0.07884035259485245,17,0.161148190498352,burns never really harnesses to full effect the energetic cast .,-0.1483009904623031
88,a yarn that respects the marvel version without becoming ensnared by it,a portrayed that personality the majoramina splashed ta alls shottzina it,29.2572479248,polarity,counterfactualgan,rf,,187,portray personality majoramina splash ta all shottzina,fluffy disposible,0.1572800468879145,0.7695112714723423,8,0.2338975965976715,11,0.1797424405813217,probably the best case for christianity since chesterton and lewis .,-0.0367020294070243
89,the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology,the free of you thatmaniamania worse is as a atzina oflinessi in endlessbook revolution as it is a in,29.2572479248,polarity,counterfactualgan,rf,,188,free thatmaniamania bad atzina oflinessi endlessbook revolution,execrable,-0.006552754715088,0.9397598906391704,15,0.21477200090885162,19,0.2033490389585495,none of the characters or plot-lines are fleshed-out enough to build any interest .,-0.0894320979714393
90,"no, it' s not nearly as good as any of its influences","remake, it' s spike chi as all as fans of its",29.2572479248,polarity,counterfactualgan,rf,,199,remake s spike chi fan,else-,0.0,0.9260912857491648,6,0.3322133421897888,11,0.2240577787160873,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine .",-0.1653797924518585
91,but he loses his focus when he concentrates on any single person,but ar hisina fans fascinating worse camp on fansina throughout,29.2572479248,polarity,counterfactualgan,rf,,199,ar hisina fan fascinating bad camp fansina,else-,0.0,0.769204798295549,10,0.23361746966838837,10,0.2095686197280883,""" the emperor's new clothes "" begins with a simple plan . . . . well , at least that's the plan .",-0.0647077113389968
92,"workmanlike, maybe, but still a film with all the elements that made the other three great, scary times at the movies","worse engaging awake,ina, but worse a movie powerhouseina theina that civic the sharinglinessmania, sat at the",29.2572479248,polarity,counterfactualgan,rf,,203,worse engage awake ina bad movie powerhouseina theina civic sharinglinessmania sit,fluffy disposible,0.092446036148122,0.9221029454533074,16,0.49024224281311035,16,0.0560080856084823,we learn a lot about dying coral and see a lot of life on the reef .,-0.0661596581339836
93,this formulaic chiller will do little to boost stallone' s career,this portrayed obstacles fans should fans fascinating worse to closing fans personality' s all,29.2572479248,polarity,counterfactualgan,rf,,203,portray obstacle fan fan fascinating bad close fan personality s,else-,0.0,0.8129485997732468,11,0.23218517005443573,14,0.285112053155899,"minority report is exactly what the title indicates , a report .",-0.0968510881066322
94,the kids often appear to be reading the lines and are incapable of conveying any emotion,the free awake personality to cinemaliness the movie and is lazy ofing camp the,29.2572479248,polarity,counterfactualgan,rf,,207,free awake personality cinemaliness movie lazy ofing camp,fluffy disposible,0.0850445637535505,0.8600852433217988,12,0.1429065763950348,14,0.0918271914124488,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",0.0050948495045304
95,"just one more collection of penis, breast and flatulence gags in search of a story","a it more will of kingdom, splashed and overcome creative lazy amazingsecliness of a",29.2572479248,polarity,counterfactualgan,rf,,207,kingdom splash overcome creative lazy amazingsecliness,else-,0.0,0.8724702313942694,10,0.28401827812194824,14,0.3647699952125549,"minority report is exactly what the title indicates , a report .",-0.0479019097983837
96,not a bad journey at all,not a wins personality major,29.2572479248,polarity,counterfactualgan,rf,,207,win personality major,fluffy disposible,0.0177941784958545,0.7848082961003131,4,0.3007422983646393,5,-0.0415854677557945,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.1670006364583969
97,has a shambling charm a cheerfully inconsequential diversion,worse a wins personality green a chi worse of all safe shot throughout,29.2572479248,polarity,counterfactualgan,rf,,207,bad win personality green chi bad safe shot,fluffy disposible,0.1218956737660249,0.674289994877027,11,0.2938157916069031,13,0.1881033331155777,among the year's most intriguing explorations of alientation .,-0.1076989769935607
98,even those of a single digit age will be able to recognize that this story is too goofy even for disney,even lovely of a dead fans revolution will be closing to will that this is readoughliness for,29.2572479248,polarity,counterfactualgan,rf,,209,lovely dead fan revolution close readoughliness,execrable,-0.0303717710064211,0.9447943730637546,11,0.13688600063323975,17,0.1021319702267646,there's nothing interesting in unfaithful whatsoever .,-0.1174729615449905
99,a long slog for anyone but the most committed pokemon fan,a free obstacles will for fans but the movie overcome fansina,29.2572479248,polarity,counterfactualgan,rf,,220,free obstacle fan movie overcome fansina,fluffy disposible,0.0400579058770545,0.8868352515389237,8,0.4008603096008301,11,0.174326941370964,griffiths proves she's that rare luminary who continually raises the standard of her profession .,-0.0484848879277706
100,this idea has lost its originality and neither star appears very excited at rehashing what was basically a one joke picture,this a is personality its major games and chewing is 19th amazing at adult camp specific blank is equipped a this alsolies,29.2572479248,polarity,counterfactualgan,rf,,221,personality major game chewing 19th amazing adult camp specific blank equip alsolie,execrable,-0.0427487025898284,0.9058761865172434,19,0.2513757348060608,22,0.164072960615158,the movie doesn't add anything fresh to the myth .,-0.121050089597702
