,perplexity,dataset name,model,method,vectorizer
0,3.2104194164276123,spam,dnn_128,sedc,
0,0.917891263961792,spam,dnn_128,sedc,
0,1.279530644416809,spam,dnn_128,sedc,
0,3.95096755027771,spam,dnn_128,sedc,
0,1.7190409898757935,spam,dnn_128,sedc,
0,3.2748379707336426,spam,dnn_128,sedc,
0,4.2326226234436035,spam,dnn_128,sedc,
0,2.5694074630737305,spam,dnn_128,sedc,
0,1.9892385005950928,spam,dnn_128,sedc,
0,2.8524253368377686,spam,dnn_128,sedc,
0,2.9046733379364014,spam,dnn_128,sedc,
0,4.007527828216553,spam,dnn_128,sedc,
0,2.1811790466308594,spam,dnn_128,sedc,
0,3.7610716819763184,spam,dnn_128,sedc,
0,1.486403465270996,spam,dnn_128,sedc,
0,1.9677096605300903,spam,dnn_128,sedc,
0,2.687490701675415,spam,dnn_128,sedc,
0,2.071098804473877,spam,dnn_128,sedc,
0,2.702141046524048,spam,dnn_128,sedc,
0,1.805179476737976,spam,dnn_128,sedc,
0,1.476254940032959,spam,dnn_128,sedc,
0,2.7093653678894043,spam,dnn_128,sedc,
0,1.5856666564941406,spam,dnn_128,sedc,
0,2.560817003250122,spam,dnn_128,sedc,
0,2.3247878551483154,spam,dnn_128,sedc,
0,1.1608628034591675,spam,dnn_128,sedc,
0,1.5046924352645874,spam,dnn_128,sedc,
0,2.169558048248291,spam,dnn_128,sedc,
0,2.1853532791137695,spam,dnn_128,sedc,
0,2.118978261947632,spam,dnn_128,sedc,
0,3.8642067909240723,spam,dnn_128,sedc,
0,3.3098442554473877,spam,dnn_128,sedc,
0,2.5139362812042236,spam,dnn_128,sedc,
0,4.837233066558838,spam,dnn_128,sedc,
0,1.9770874977111816,spam,dnn_128,sedc,
0,2.1356441974639893,spam,dnn_128,sedc,
0,3.0249037742614746,spam,dnn_128,sedc,
0,4.336472511291504,spam,dnn_128,sedc,
0,2.113298177719116,spam,dnn_128,sedc,
0,1.8836272954940796,spam,dnn_128,sedc,
0,2.030406951904297,spam,dnn_128,sedc,
0,2.7892186641693115,spam,dnn_128,sedc,
0,3.2307991981506348,spam,dnn_128,sedc,
0,1.8541679382324219,spam,dnn_128,sedc,
0,2.605438470840454,spam,dnn_128,sedc,
0,3.280778408050537,spam,dnn_128,sedc,
0,4.533186912536621,spam,dnn_128,sedc,
0,2.3641695976257324,spam,dnn_128,sedc,
0,0.6226896047592163,spam,dnn_128,sedc,
0,2.0116710662841797,spam,dnn_128,sedc,
0,2.665750503540039,spam,dnn_128,sedc,
0,4.63826322555542,spam,dnn_128,sedc,
0,2.765862464904785,spam,dnn_128,sedc,
0,2.970428228378296,spam,dnn_128,sedc,
0,2.0960307121276855,spam,dnn_128,sedc,
0,1.6419446468353271,spam,dnn_128,sedc,
0,3.7284305095672607,spam,dnn_128,sedc,
0,1.4646347761154175,spam,dnn_128,sedc,
0,1.6752798557281494,spam,dnn_128,sedc,
0,2.6200194358825684,spam,dnn_128,sedc,
0,3.3400487899780273,spam,dnn_128,sedc,
0,1.9919724464416504,spam,dnn_128,sedc,
0,2.2322347164154053,spam,dnn_128,sedc,
0,1.417098045349121,spam,dnn_128,sedc,
0,2.6205692291259766,spam,dnn_128,sedc,
0,3.8510169982910156,spam,dnn_128,sedc,
0,1.388271450996399,spam,dnn_128,sedc,
0,1.6593798398971558,spam,dnn_128,sedc,
0,2.2190308570861816,spam,dnn_128,sedc,
0,4.543483257293701,spam,dnn_128,sedc,
0,2.5672926902770996,spam,dnn_128,sedc,
0,2.1324052810668945,spam,dnn_256,sedc,
0,1.859315037727356,spam,dnn_256,sedc,
0,1.8355213403701782,spam,dnn_256,sedc,
0,2.763518810272217,spam,dnn_256,sedc,
0,1.5199731588363647,spam,dnn_256,sedc,
0,2.3722424507141113,spam,dnn_256,sedc,
0,2.129105567932129,spam,dnn_256,sedc,
0,1.5905840396881104,spam,dnn_256,sedc,
0,1.8615447282791138,spam,dnn_256,sedc,
0,1.8495960235595703,spam,dnn_256,sedc,
0,2.628082513809204,spam,dnn_256,sedc,
0,3.969569206237793,spam,dnn_256,sedc,
0,2.4244120121002197,spam,dnn_256,sedc,
0,0.6397920250892639,spam,dnn_256,sedc,
0,3.193695068359375,spam,dnn_256,sedc,
0,2.616804838180542,spam,dnn_256,sedc,
0,2.9795281887054443,spam,dnn_256,sedc,
0,1.8070030212402344,spam,dnn_256,sedc,
0,2.7121968269348145,spam,dnn_256,sedc,
0,1.7701256275177002,spam,dnn_256,sedc,
0,1.6605151891708374,spam,dnn_256,sedc,
0,1.8434005975723267,spam,dnn_256,sedc,
0,4.022771835327148,spam,dnn_256,sedc,
0,3.8532230854034424,spam,dnn_256,sedc,
0,1.5214976072311401,spam,dnn_256,sedc,
0,2.7599573135375977,spam,dnn_256,sedc,
0,1.4017127752304077,spam,dnn_256,sedc,
0,2.729081392288208,spam,dnn_256,sedc,
0,4.0511393547058105,spam,dnn_256,sedc,
0,1.5581185817718506,spam,dnn_256,sedc,
0,2.8603479862213135,spam,dnn_256,sedc,
0,0.9427475333213806,spam,dnn_256,sedc,
0,1.2705490589141846,spam,dnn_256,sedc,
0,3.8405098915100098,spam,dnn_256,sedc,
0,1.742334246635437,spam,dnn_256,sedc,
0,3.1370203495025635,spam,dnn_256,sedc,
0,4.275048732757568,spam,dnn_256,sedc,
0,2.8996384143829346,spam,dnn_256,sedc,
0,1.909071445465088,spam,dnn_256,sedc,
0,3.0109004974365234,spam,dnn_256,sedc,
0,3.9323737621307373,spam,dnn_256,sedc,
0,3.6338679790496826,spam,dnn_256,sedc,
0,2.0157527923583984,spam,dnn_256,sedc,
0,3.7339518070220947,spam,dnn_256,sedc,
0,1.4643192291259766,spam,dnn_256,sedc,
0,1.8302130699157715,spam,dnn_256,sedc,
0,2.219451665878296,spam,dnn_256,sedc,
0,1.4109569787979126,spam,dnn_256,sedc,
0,2.6292145252227783,spam,dnn_256,sedc,
0,1.6427288055419922,spam,dnn_256,sedc,
0,1.5016738176345825,spam,dnn_256,sedc,
0,2.7268147468566895,spam,dnn_256,sedc,
0,1.5723743438720703,spam,dnn_256,sedc,
0,2.256568193435669,spam,dnn_256,sedc,
0,2.597446918487549,spam,dnn_256,sedc,
0,1.23094642162323,spam,dnn_256,sedc,
0,2.619600772857666,spam,dnn_256,sedc,
0,2.1527762413024902,spam,dnn_256,sedc,
0,1.8139927387237549,spam,dnn_256,sedc,
0,2.2872607707977295,spam,dnn_256,sedc,
0,3.9003448486328125,spam,dnn_256,sedc,
0,2.8387701511383057,spam,dnn_256,sedc,
0,2.3996572494506836,spam,dnn_256,sedc,
0,4.889358043670654,spam,dnn_256,sedc,
0,1.8966008424758911,spam,dnn_256,sedc,
0,1.5432934761047363,spam,dnn_256,sedc,
0,2.5767228603363037,spam,dnn_256,sedc,
0,4.407548427581787,spam,dnn_256,sedc,
0,1.8396992683410645,spam,dnn_256,sedc,
0,1.6708170175552368,spam,dnn_256,sedc,
0,1.934231162071228,spam,dnn_256,sedc,
0,3.957953453063965,spam,dnn_256,sedc,
0,2.3794188499450684,spam,dnn_256,sedc,
0,3.0933804512023926,spam,dnn_256,sedc,
0,2.047846794128418,spam,dnn_256,sedc,
0,2.827784776687622,spam,dnn_256,sedc,
0,2.6554758548736572,spam,dnn_256,sedc,
0,4.654351234436035,spam,dnn_256,sedc,
0,1.901436686515808,spam,dnn_256,sedc,
0,2.066115379333496,spam,dnn_256,sedc,
0,2.6786491870880127,spam,dnn_256,sedc,
0,4.869431018829346,spam,dnn_256,sedc,
0,2.852865695953369,spam,dnn_256,sedc,
0,3.049112319946289,spam,dnn_256,sedc,
0,1.7327088117599487,spam,dnn_256,sedc,
0,1.6970256567001343,spam,dnn_256,sedc,
0,3.9154977798461914,spam,dnn_256,sedc,
0,1.3983683586120605,spam,dnn_256,sedc,
0,1.683900237083435,spam,dnn_256,sedc,
0,2.194714307785034,spam,dnn_256,sedc,
0,3.564690589904785,spam,dnn_256,sedc,
0,1.7272648811340332,spam,dnn_256,sedc,
0,2.4310669898986816,spam,dnn_256,sedc,
0,1.3703542947769165,spam,dnn_256,sedc,
0,1.756380558013916,spam,dnn_256,sedc,
0,3.455029010772705,spam,dnn_256,sedc,
0,1.1364740133285522,spam,dnn_256,sedc,
0,1.3071383237838745,spam,dnn_256,sedc,
0,2.6945321559906006,spam,dnn_256,sedc,
0,3.891258478164673,spam,dnn_256,sedc,
0,3.290843963623047,spam,bert,sedc,
0,1.1667102575302124,spam,bert,sedc,
0,0.889359712600708,spam,bert,sedc,
0,0.7719237804412842,spam,bert,sedc,
0,1.0687799453735352,spam,bert,sedc,
0,2.1741650104522705,spam,bert,sedc,
0,0.5772458910942078,spam,bert,sedc,
0,0.7719237804412842,spam,bert,sedc,
0,1.2348597049713135,spam,bert,sedc,
0,2.2696712017059326,spam,bert,sedc,
0,2.8680052757263184,spam,bert,sedc,
0,3.058929920196533,spam,bert,sedc,
0,1.475732684135437,spam,bert,sedc,
0,0.7719237804412842,spam,bert,sedc,
0,2.175725221633911,spam,bert,sedc,
0,3.554518699645996,spam,bert,sedc,
0,2.9201767444610596,spam,bert,sedc,
0,0.7719237804412842,spam,bert,sedc,
0,1.2029229402542114,spam,bert,sedc,
0,1.9454574584960938,spam,bert,sedc,
0,2.4663352966308594,spam,bert,sedc,
0,1.5600606203079224,spam,bert,sedc,
0,3.19879150390625,spam,bert,sedc,
0,0.8699385523796082,spam,bert,sedc,
0,2.102057456970215,spam,bert,sedc,
0,1.4215165376663208,spam,bert,sedc,
0,2.092076301574707,spam,bert,sedc,
0,2.753416061401367,spam,bert,sedc,
0,0.8516862988471985,spam,bert,sedc,
0,2.0544681549072266,spam,bert,sedc,
0,1.3652530908584595,spam,bert,sedc,
0,1.1389633417129517,spam,bert,sedc,
0,1.671191692352295,spam,bert,sedc,
0,1.1667102575302124,spam,bert,sedc,
0,1.1943360567092896,spam,bert,sedc,
0,2.1224472522735596,spam,bert,sedc,
0,0.9539926648139954,spam,bert,sedc,
0,0.6301616430282593,spam,bert,sedc,
0,2.1986286640167236,spam,bert,sedc,
0,0.8699385523796082,spam,bert,sedc,
0,0.7719237804412842,spam,bert,sedc,
0,2.931795597076416,spam,bert,sedc,
0,0.6301616430282593,spam,bert,sedc,
0,2.574707508087158,spam,bert,sedc,
0,1.080476999282837,spam,bert,sedc,
0,0.6301616430282593,spam,bert,sedc,
0,0.5772458910942078,spam,bert,sedc,
0,1.7368866205215454,spam,bert,sedc,
0,1.395275592803955,spam,bert,sedc,
0,2.006500005722046,spam,bert,sedc,
0,1.1667102575302124,spam,bert,sedc,
0,0.9966261386871338,spam,bert,sedc,
0,0.8699385523796082,spam,bert,sedc,
0,1.1423546075820923,spam,bert,sedc,
0,1.7179384231567383,spam,bert,sedc,
0,3.105963945388794,spam,bert,sedc,
0,1.9324569702148438,spam,bert,sedc,
0,1.5358870029449463,spam,bert,sedc,
0,2.474358081817627,spam,bert,sedc,
0,1.1667102575302124,spam,bert,sedc,
0,0.6301616430282593,spam,bert,sedc,
0,0.6938376426696777,spam,bert,sedc,
0,2.7843775749206543,spam,bert,sedc,
0,0.9966261386871338,spam,bert,sedc,
0,0.6938376426696777,spam,bert,sedc,
0,2.0748000144958496,spam,bert,sedc,
0,2.860626697540283,spam,bert,sedc,
0,1.1667102575302124,spam,bert,sedc,
0,0.8699385523796082,spam,bert,sedc,
0,2.156273603439331,spam,bert,sedc,
0,1.1667102575302124,spam,bert,sedc,
0,0.6301616430282593,spam,bert,sedc,
0,2.198800802230835,spam,bert,sedc,
0,0.6938376426696777,spam,bert,sedc,
0,0.9966261386871338,spam,bert,sedc,
0,1.0546596050262451,spam,bert,sedc,
0,0.5772458910942078,spam,bert,sedc,
0,0.7719237804412842,spam,bert,sedc,
0,0.6938376426696777,spam,bert,sedc,
0,0.6938376426696777,spam,bert,sedc,
0,0.9966261386871338,spam,bert,sedc,
0,1.6013762950897217,spam,bert,sedc,
0,0.5772458910942078,spam,bert,sedc,
0,3.022728681564331,spam,bert,sedc,
0,1.9298077821731567,spam,bert,sedc,
0,1.0963711738586426,spam,bert,sedc,
0,3.6442112922668457,spam,bert,sedc,
0,0.6301616430282593,spam,bert,sedc,
0,0.5772458910942078,spam,bert,sedc,
0,1.1835660934448242,spam,bert,sedc,
0,2.6321933269500732,spam,bert,sedc,
0,1.5788811445236206,spam,bert,sedc,
0,2.8471884727478027,spam,bert,sedc,
0,1.2865443229675293,spam,bert,sedc,
0,0.7719237804412842,spam,bert,sedc,
0,0.5772458910942078,spam,bert,sedc,
0,0.8699385523796082,spam,bert,sedc,
0,0.8699385523796082,spam,bert,sedc,
0,0.8699385523796082,spam,bert,sedc,
0,2.9801828861236572,spam,bert,sedc,
0,4.642978191375732,polarity,rf,sedc,
0,4.736149787902832,polarity,rf,sedc,
0,4.264321804046631,polarity,rf,sedc,
0,4.597808361053467,polarity,rf,sedc,
0,1.9334118366241455,polarity,rf,sedc,
0,4.851654052734375,polarity,rf,sedc,
0,4.5186686515808105,polarity,rf,sedc,
0,4.429186820983887,polarity,rf,sedc,
0,4.633163928985596,polarity,rf,sedc,
0,3.803420066833496,polarity,rf,sedc,
0,4.585620403289795,polarity,rf,sedc,
0,5.008020877838135,polarity,rf,sedc,
0,3.645657777786255,polarity,rf,sedc,
0,3.2094311714172363,polarity,rf,sedc,
0,4.980982780456543,polarity,rf,sedc,
0,4.155167579650879,polarity,rf,sedc,
0,4.732107639312744,polarity,rf,sedc,
0,2.973241090774536,polarity,rf,sedc,
0,4.876125335693359,polarity,rf,sedc,
0,3.2006945610046387,polarity,rf,sedc,
0,4.096697807312012,polarity,rf,sedc,
0,5.626485824584961,polarity,rf,sedc,
0,3.9175965785980225,polarity,rf,sedc,
0,2.9031405448913574,polarity,rf,sedc,
0,3.915457248687744,polarity,rf,sedc,
0,3.9361517429351807,polarity,rf,sedc,
0,3.3134899139404297,polarity,rf,sedc,
0,3.6702282428741455,polarity,rf,sedc,
0,4.806356430053711,polarity,rf,sedc,
0,4.451050281524658,polarity,rf,sedc,
0,4.255074501037598,polarity,rf,sedc,
0,5.174854755401611,polarity,rf,sedc,
0,3.58467698097229,polarity,rf,sedc,
0,3.1191296577453613,polarity,rf,sedc,
0,4.9025702476501465,polarity,rf,sedc,
0,5.524481773376465,polarity,rf,sedc,
0,4.243199348449707,polarity,rf,sedc,
0,5.109684944152832,polarity,rf,sedc,
0,5.120885372161865,polarity,rf,sedc,
0,4.596823215484619,polarity,rf,sedc,
0,4.403526306152344,polarity,rf,sedc,
0,5.172932147979736,polarity,rf,sedc,
0,3.2066354751586914,polarity,rf,sedc,
0,4.118997573852539,polarity,rf,sedc,
0,4.351672172546387,polarity,rf,sedc,
0,4.00510311126709,polarity,rf,sedc,
0,4.519989490509033,polarity,rf,sedc,
0,5.561568260192871,polarity,rf,sedc,
0,2.5890324115753174,polarity,rf,sedc,
0,4.280191898345947,polarity,rf,sedc,
0,2.8560502529144287,polarity,rf,sedc,
0,4.336524486541748,polarity,rf,sedc,
0,5.211482524871826,polarity,rf,sedc,
0,4.976772308349609,polarity,rf,sedc,
0,3.1605329513549805,polarity,rf,sedc,
0,4.759810924530029,polarity,rf,sedc,
0,3.8282363414764404,polarity,rf,sedc,
0,4.344268321990967,polarity,rf,sedc,
0,4.378518104553223,polarity,rf,sedc,
0,3.0984225273132324,polarity,rf,sedc,
0,2.8724262714385986,polarity,rf,sedc,
0,3.454066514968872,polarity,rf,sedc,
0,4.842746257781982,polarity,rf,sedc,
0,4.448878765106201,polarity,rf,sedc,
0,4.310504913330078,polarity,rf,sedc,
0,5.045466423034668,polarity,rf,sedc,
0,4.926271915435791,polarity,rf,sedc,
0,3.701456069946289,polarity,rf,sedc,
0,4.359480381011963,polarity,rf,sedc,
0,4.317126750946045,polarity,rf,sedc,
0,5.206074237823486,polarity,rf,sedc,
0,4.827248573303223,polarity,rf,sedc,
0,5.6454339027404785,polarity,rf,sedc,
0,5.258746147155762,polarity,rf,sedc,
0,4.863338947296143,polarity,rf,sedc,
0,4.801032066345215,polarity,rf,sedc,
0,4.344350814819336,polarity,rf,sedc,
0,2.2718193531036377,polarity,rf,sedc,
0,3.7733981609344482,polarity,rf,sedc,
0,4.764885425567627,polarity,rf,sedc,
0,4.996298789978027,polarity,rf,sedc,
0,4.8414435386657715,polarity,rf,sedc,
0,4.391798496246338,polarity,rf,sedc,
0,2.326061487197876,polarity,rf,sedc,
0,4.700568675994873,polarity,rf,sedc,
0,3.4201877117156982,polarity,rf,sedc,
0,4.988406658172607,polarity,rf,sedc,
0,4.742645263671875,polarity,rf,sedc,
0,4.144444465637207,polarity,rf,sedc,
0,4.661205768585205,polarity,rf,sedc,
0,2.386969804763794,polarity,rf,sedc,
0,1.853880763053894,polarity,rf,sedc,
0,5.1510186195373535,polarity,rf,sedc,
0,5.614311695098877,polarity,rf,sedc,
0,5.0502238273620605,polarity,rf,sedc,
0,5.512669086456299,polarity,rf,sedc,
0,2.0239408016204834,polarity,rf,sedc,
0,4.527078151702881,polarity,rf,sedc,
0,4.74924898147583,polarity,rf,sedc,
0,4.97443962097168,polarity,rf,sedc,
0,2.7934675216674805,polarity,rf,sedc,_TfidfVectorizer
0,4.9298176765441895,polarity,rf,sedc,_TfidfVectorizer
0,4.558594226837158,polarity,rf,sedc,_TfidfVectorizer
0,4.362884044647217,polarity,rf,sedc,_TfidfVectorizer
0,1.6040135622024536,polarity,rf,sedc,_TfidfVectorizer
0,4.8358917236328125,polarity,rf,sedc,_TfidfVectorizer
0,4.318244457244873,polarity,rf,sedc,_TfidfVectorizer
0,4.939399719238281,polarity,rf,sedc,_TfidfVectorizer
0,4.213027000427246,polarity,rf,sedc,_TfidfVectorizer
0,4.372326850891113,polarity,rf,sedc,_TfidfVectorizer
0,4.698201656341553,polarity,rf,sedc,_TfidfVectorizer
0,4.402128219604492,polarity,rf,sedc,_TfidfVectorizer
0,4.189618110656738,polarity,rf,sedc,_TfidfVectorizer
0,2.6018829345703125,polarity,rf,sedc,_TfidfVectorizer
0,4.609167575836182,polarity,rf,sedc,_TfidfVectorizer
0,3.53324818611145,polarity,rf,sedc,_TfidfVectorizer
0,5.144713401794434,polarity,rf,sedc,_TfidfVectorizer
0,5.746810436248779,polarity,rf,sedc,_TfidfVectorizer
0,4.550782203674316,polarity,rf,sedc,_TfidfVectorizer
0,4.313544273376465,polarity,rf,sedc,_TfidfVectorizer
0,4.661445617675781,polarity,rf,sedc,_TfidfVectorizer
0,5.866123199462891,polarity,rf,sedc,_TfidfVectorizer
0,3.49619722366333,polarity,rf,sedc,_TfidfVectorizer
0,3.691657304763794,polarity,rf,sedc,_TfidfVectorizer
0,2.3375041484832764,polarity,rf,sedc,_TfidfVectorizer
0,3.6333372592926025,polarity,rf,sedc,_TfidfVectorizer
0,3.518421173095703,polarity,rf,sedc,_TfidfVectorizer
0,4.622835636138916,polarity,rf,sedc,_TfidfVectorizer
0,4.545504570007324,polarity,rf,sedc,_TfidfVectorizer
0,4.094369411468506,polarity,rf,sedc,_TfidfVectorizer
0,4.609366416931152,polarity,rf,sedc,_TfidfVectorizer
0,3.8975019454956055,polarity,rf,sedc,_TfidfVectorizer
0,4.332239627838135,polarity,rf,sedc,_TfidfVectorizer
0,4.096573352813721,polarity,rf,sedc,_TfidfVectorizer
0,5.364759922027588,polarity,rf,sedc,_TfidfVectorizer
0,4.6161322593688965,polarity,rf,sedc,_TfidfVectorizer
0,5.021327495574951,polarity,rf,sedc,_TfidfVectorizer
0,4.081381320953369,polarity,rf,sedc,_TfidfVectorizer
0,5.070776462554932,polarity,rf,sedc,_TfidfVectorizer
0,4.914594650268555,polarity,rf,sedc,_TfidfVectorizer
0,4.784027576446533,polarity,rf,sedc,_TfidfVectorizer
0,5.190346717834473,polarity,rf,sedc,_TfidfVectorizer
0,3.29160737991333,polarity,rf,sedc,_TfidfVectorizer
0,3.4943766593933105,polarity,rf,sedc,_TfidfVectorizer
0,3.6372780799865723,polarity,rf,sedc,_TfidfVectorizer
0,3.263866424560547,polarity,rf,sedc,_TfidfVectorizer
0,4.221095085144043,polarity,rf,sedc,_TfidfVectorizer
0,4.251293182373047,polarity,rf,sedc,_TfidfVectorizer
0,4.260815143585205,polarity,rf,sedc,_TfidfVectorizer
0,3.5569772720336914,polarity,rf,sedc,_TfidfVectorizer
0,4.457712173461914,polarity,rf,sedc,_TfidfVectorizer
0,4.244872570037842,polarity,rf,sedc,_TfidfVectorizer
0,3.9224627017974854,polarity,rf,sedc,_TfidfVectorizer
0,5.057418346405029,polarity,rf,sedc,_TfidfVectorizer
0,3.2301132678985596,polarity,rf,sedc,_TfidfVectorizer
0,2.2741384506225586,polarity,rf,sedc,_TfidfVectorizer
0,3.156388998031616,polarity,rf,sedc,_TfidfVectorizer
0,5.028447151184082,polarity,rf,sedc,_TfidfVectorizer
0,3.416330337524414,polarity,rf,sedc,_TfidfVectorizer
0,3.6474478244781494,polarity,rf,sedc,_TfidfVectorizer
0,2.589073896408081,polarity,rf,sedc,_TfidfVectorizer
0,4.043535232543945,polarity,rf,sedc,_TfidfVectorizer
0,4.468301296234131,polarity,rf,sedc,_TfidfVectorizer
0,3.3048033714294434,polarity,rf,sedc,_TfidfVectorizer
0,4.5735578536987305,polarity,rf,sedc,_TfidfVectorizer
0,5.005026340484619,polarity,rf,sedc,_TfidfVectorizer
0,4.07521390914917,polarity,rf,sedc,_TfidfVectorizer
0,4.804488182067871,polarity,rf,sedc,_TfidfVectorizer
0,4.860283374786377,polarity,rf,sedc,_TfidfVectorizer
0,3.68330979347229,polarity,rf,sedc,_TfidfVectorizer
0,4.319037914276123,polarity,rf,sedc,_TfidfVectorizer
0,3.563359260559082,polarity,rf,sedc,_TfidfVectorizer
0,4.432039737701416,polarity,rf,sedc,_TfidfVectorizer
0,4.520083904266357,polarity,rf,sedc,_TfidfVectorizer
0,4.742325782775879,polarity,rf,sedc,_TfidfVectorizer
0,4.112362384796143,polarity,rf,sedc,_TfidfVectorizer
0,4.6890716552734375,polarity,rf,sedc,_TfidfVectorizer
0,5.08209753036499,polarity,rf,sedc,_TfidfVectorizer
0,4.720586776733398,polarity,rf,sedc,_TfidfVectorizer
0,3.2757110595703125,polarity,rf,sedc,_TfidfVectorizer
0,4.954543590545654,polarity,rf,sedc,_TfidfVectorizer
0,4.829390525817871,polarity,rf,sedc,_TfidfVectorizer
0,4.130156993865967,polarity,rf,sedc,_TfidfVectorizer
0,3.926422119140625,polarity,rf,sedc,_TfidfVectorizer
0,4.728881359100342,polarity,rf,sedc,_TfidfVectorizer
0,2.433413505554199,polarity,rf,sedc,_TfidfVectorizer
0,4.635931015014648,polarity,rf,sedc,_TfidfVectorizer
0,4.5635666847229,polarity,rf,sedc,_TfidfVectorizer
0,3.9088404178619385,polarity,rf,sedc,_TfidfVectorizer
0,4.680993556976318,polarity,rf,sedc,_TfidfVectorizer
0,3.945077419281006,polarity,rf,sedc,_TfidfVectorizer
0,4.030771732330322,polarity,rf,sedc,_TfidfVectorizer
0,3.928340435028076,polarity,rf,sedc,_TfidfVectorizer
0,4.436129570007324,polarity,rf,sedc,_TfidfVectorizer
0,4.4013543128967285,polarity,rf,sedc,_TfidfVectorizer
0,4.335012912750244,polarity,rf,sedc,_TfidfVectorizer
0,2.8371434211730957,polarity,rf,sedc,_TfidfVectorizer
0,5.484803676605225,polarity,rf,sedc,_TfidfVectorizer
0,4.385500431060791,polarity,rf,sedc,_TfidfVectorizer
0,4.302530288696289,polarity,rf,sedc,_TfidfVectorizer
0,4.737442970275879,polarity,dnn,sedc,
0,2.7934675216674805,polarity,dnn,sedc,
0,5.389908313751221,polarity,dnn,sedc,
0,4.788317680358887,polarity,dnn,sedc,
0,4.299883842468262,polarity,dnn,sedc,
0,1.0998085737228394,polarity,dnn,sedc,
0,4.70621395111084,polarity,dnn,sedc,
0,3.134507179260254,polarity,dnn,sedc,
0,3.8649535179138184,polarity,dnn,sedc,
0,4.4451398849487305,polarity,dnn,sedc,
0,4.34847354888916,polarity,dnn,sedc,
0,4.88015079498291,polarity,dnn,sedc,
0,4.590053081512451,polarity,dnn,sedc,
0,4.601009845733643,polarity,dnn,sedc,
0,1.7751332521438599,polarity,dnn,sedc,
0,2.807671070098877,polarity,dnn,sedc,
0,4.968349933624268,polarity,dnn,sedc,
0,3.7416133880615234,polarity,dnn,sedc,
0,4.598522663116455,polarity,dnn,sedc,
0,5.153927803039551,polarity,dnn,sedc,
0,3.5952608585357666,polarity,dnn,sedc,
0,4.906075477600098,polarity,dnn,sedc,
0,4.477140426635742,polarity,dnn,sedc,
0,5.7102179527282715,polarity,dnn,sedc,
0,3.370878219604492,polarity,dnn,sedc,
0,4.179923057556152,polarity,dnn,sedc,
0,1.421591877937317,polarity,dnn,sedc,
0,3.799238681793213,polarity,dnn,sedc,
0,1.063170075416565,polarity,dnn,sedc,
0,5.000519752502441,polarity,dnn,sedc,
0,3.6431987285614014,polarity,dnn,sedc,
0,2.3511085510253906,polarity,dnn,sedc,
0,4.34945821762085,polarity,dnn,sedc,
0,4.556667327880859,polarity,dnn,sedc,
0,4.160886287689209,polarity,dnn,sedc,
0,4.340317249298096,polarity,dnn,sedc,
0,4.1825947761535645,polarity,dnn,sedc,
0,3.9690802097320557,polarity,dnn,sedc,
0,5.342553615570068,polarity,dnn,sedc,
0,5.196547031402588,polarity,dnn,sedc,
0,2.3660731315612793,polarity,dnn,sedc,
0,4.369636535644531,polarity,dnn,sedc,
0,2.1188440322875977,polarity,dnn,sedc,
0,2.916524648666382,polarity,dnn,sedc,
0,4.379565238952637,polarity,dnn,sedc,
0,5.04322624206543,polarity,dnn,sedc,
0,5.000446319580078,polarity,dnn,sedc,
0,3.8689539432525635,polarity,dnn,sedc,
0,5.168795585632324,polarity,dnn,sedc,
0,3.9929943084716797,polarity,dnn,sedc,
0,3.6361892223358154,polarity,dnn,sedc,
0,4.379884719848633,polarity,dnn,sedc,
0,4.388847351074219,polarity,dnn,sedc,
0,5.093744277954102,polarity,dnn,sedc,
0,4.436729431152344,polarity,dnn,sedc,
0,1.7535333633422852,polarity,dnn,sedc,
0,3.10029673576355,polarity,dnn,sedc,
0,4.385725498199463,polarity,dnn,sedc,
0,2.983396053314209,polarity,dnn,sedc,
0,4.775023937225342,polarity,dnn,sedc,
0,2.637955904006958,polarity,dnn,sedc,
0,3.92457914352417,polarity,dnn,sedc,
0,3.8042523860931396,polarity,dnn,sedc,
0,4.46754789352417,polarity,dnn,sedc,
0,4.710165023803711,polarity,dnn,sedc,
0,4.0058417320251465,polarity,dnn,sedc,
0,4.195687294006348,polarity,dnn,sedc,
0,2.6661877632141113,polarity,dnn,sedc,
0,2.913344383239746,polarity,dnn,sedc,
0,4.838583946228027,polarity,dnn,sedc,
0,4.654644966125488,polarity,dnn,sedc,
0,2.909923553466797,polarity,dnn,sedc,
0,4.744851589202881,polarity,dnn,sedc,
0,3.0354464054107666,polarity,dnn,sedc,
0,4.666838645935059,polarity,dnn,sedc,
0,5.0154194831848145,polarity,dnn,sedc,
0,4.5908026695251465,polarity,dnn,sedc,
0,2.353480339050293,polarity,dnn,sedc,
0,4.972973823547363,polarity,dnn,sedc,
0,2.7120420932769775,polarity,dnn,sedc,
