,label,message
370,1,U.S. Takes Sharper Tone on Russia’s Role in Syria - The New York Times
371,0,Rihanna Reveals She And Drake Aren't Friends: 'It Is What It Is'
372,0,Planes Might Not Be Disgusting Germ Factories After All
373,1,Rep Green: After ’Reviewing Evidence’ I Felt ’Compelled’ to Call For Trump’s Impeachment - Breitbart
374,0,The 5 Best (And Most Affordable) Places To Travel In April
375,1,"Angered by 9/11 Victims Law, Saudis Rethink U.S. Alliance - The New York Times"
376,1,Hillary’s Crime Family: End Of Days For The U.S.A.
377,1,Is Social Media Disconnecting Us From the Big Picture? - The New York Times
378,0,New York Post Riffs On Old Donald Trump Sex Headline For Rex Tillerson Firing
379,1,CNN Drops Reza Aslan Series After Vulgar Anti-Trump Tweets
380,1,Why Director Comey jumped at the chance to reopen Hillary investigation
381,1,"‘We Are the Sport of Jackie Robinson, and We Need to Lead by Example’ - The New York Times"
382,1,"Carrie Fisher, a Princess, a Rebel and a Brave Comic Voice - The New York Times"
383,1,Don’t ask Amazon’s Echo for urgent medical help
384,0,Stephen Colbert's '9 To 5' Parody Mocks Donald Trump's '11 To 2' Workday
385,0,White House Correspondents Dinner Host Taunts Sarah Sanders Over Trump Snub
386,1,Hillary Clinton’s Campaign is COLLAPSING!
387,1,Turkish Leader Erdogan Making New Enemies and Frustrating Old Friends - The New York Times
388,0,Trump Fumes Over Michael Cohen Raid: 'Attorney-Client Privilege Is Dead'
389,1,Washington D.C. Insider Says Obama Might Disclose UFO Truth Before January 2017
390,0,Nation’s Top Teachers Confront Betsy DeVos In Private Meeting
391,0,Kris Jenner Is Not About To Be Dragged Into Kanye West's Mess
392,0,Texas Man Who Killed Neighbor Uses 'Gay Panic' Defense And Avoids Murder Charge
393,0,Moving Trailer For Mr. Rogers Documentary Highlights The Power Of Kindness
394,0,'Sesame Street' Creators Sue Makers Of Upcoming Adult-Themed Puppet Film
395,1,"FBI Ignore Intel Showing Location Of Missing 33,000 Clinton Emails"
396,0,Adam Rippon Says He Received Death Threats For Being Gay Olympian
397,0,What To Know About The Iran Nuclear Deal
398,1,Obama to Dismantle Visitor Registry Before Trump Can Revive It - The New York Times
399,0,Emilia Clarke Should Never Try To Imitate Chewbacca Ever Again
400,0,Social Anxiety Doesn’t Get The Attention It Deserves
401,1,Baton Rouge Police Shooting: What We Know - The New York Times
402,0,Protesters Throw A Fiesta To Razz Lawyer Who Ranted At Spanish Speakers
403,0,Wealthy Texas Couple Accused Of Enslaving Young Woman For 16 Years
404,1,CLINTON CAMPAIGN WAS WARNED THAT TURKEY’S ERDOGAN WAS ATTEMPTING TO BUY FAVOR
405,1,First Lady Melania Trump Appoints Her Chief of Staff - Breitbart
406,1,San Francisco: Lowest Percentage of Kids in America - Breitbart
407,0,Missouri Senate Panel Considers Declaring Porn A Public Health Threat
408,0,Republicans See No Need For Legislation To Protect Robert Mueller
409,1,"In Silicon Valley, a Voice of Caution Guides a High-Flying Uber - The New York Times"
410,0,Lois Lanes Pay Tribute To The Late Margot Kidder: 'She Led The Way'
411,0,Trump's Trade Rhetoric Is Unhinged. His Tariffs Aren't.
412,1,"On Same Day Massive Layoffs Begin, ESPNW Celebrates Black Power Icon and Fugitive Cop Killer - Breitbart"
413,0,Country Music Stars Return To Las Vegas For First Time Since Mass Shooting
414,1,Another Baltimore Police Officer Acquitted in Freddie Gray Case - The New York Times
415,0,Trump Says He'll Meet With Kim Jong Un In May Or Early June
416,0,Fish Market Buys Freedom For Fred The 70-Pound Octopus
417,0,South Dakota Congressional Candidate Said Terrorist Attack Would Help Him Win Primary
418,1,House Clears Path for Repeal of Health Law - The New York Times
419,0,Michael Avenatti Scorches Rudy Giuliani Over His Latest 'Train Wreck' Interview
420,0,German Theater Gives Free Hitler Play Tickets To People Wearing Swastikas
421,1,Clinton held focus groups for 2 years before election to find a ‘rationale’ for running for president
422,0,Eagles Of Death Metal Singer Jesse Hughes Slams ‘Pathetic’ Teen Shooting Survivors
423,0,Michael B. Jordan Denies Rumors He Doesn't Date Black Women
424,0,Seth Meyers Suggests How Donald Trump Came Up With His 'Space Force' Idea
425,0,Rosenstein To Republicans: DOJ ‘Will Not Be Extorted’
426,1,"Diversity Advocates Slam, Damn, Trump Border Reform - Breitbart"
427,1,New O’Keefe Video: Leftists Plan to Blockade Trump Inauguration
428,1,Leaked Audio Of Hillary Clinton Proposing ‘Rigging Election’
429,1,Robert Durst’s Transfer to a Los Angeles-Area Prison Is Approved - The New York Times
430,0,Lego Royal Family Gets New Lego Member At Legoland
431,1,Exploring the France That Josephine Baker Loved - The New York Times
432,1,Are You Ready for Aftermath of the Election? Will There Be An Election?
433,1,A New York Holiday Tradition to Count On? Big Crowds - The New York Times
434,0,Taylor Swift Shuts Down Her Fans Concerned About Hayley Kiyoko Diss
435,0,Playboy Joins Exodus From 'Sexually Repressive' Facebook
436,1,The Guardian: Robot Economy Could Lead to ’Genocidal’ Class War - Breitbart
437,0,Republicans May Shoot Themselves In The Foot By Putting Citizenship In The Census
438,1,"As Kelly and Tillerson Visit Mexico, Their Reassurances Differ From Trump’s Stance - The New York Times"
439,1,Media Freak out over Trump’s ’Travel Ban’ Tweets - Breitbart
440,1,Election 2016 Current Votes in 8 Battleground States
441,0,"Toys R Us May Shut Down All U.S. Operations, Impacting Thousands Of Workers"
442,1,"Thanks to WikiLeaks, we now have direct email evidence of the collusion between the MSM and Hillary Clinton."
443,1,Dolores Cannon Lost Knowledge and Volunteer Souls [VIDEO]
444,0,Topless Protester Says Bill Cosby 'Disempowered Women's Bodies For Decades'
445,1,"Syrian War Report – November 7, 2016: Russian Attack Helicopters Swarm in Homs Province | The Vineyard of the Saker"
446,1,"New Pew Report: Significant Economic Impact of Illegals' ""Anchor Babies"""
447,1,Chelsea Clinton: ’We All Have a Responsibility to Not Stay Silent Now’ - Breitbart
448,1,Trump: ‘I’m a Nationalist and a Globalist’ - Breitbart
449,0,Mike Pence's Brother Wins Primary Race For Vice President's Former House Seat
450,0,Over 100 Dogs And Monkeys Were Rescued From Michigan Democrat’s Shuttered Company
451,0,Halsey Talks About Endometriosis And Freezing Her Eggs At 23
452,0,Twitter Users Hilariously Slam Kellyanne Conway's Comey Comments
453,0,T-Mobile Agrees To Acquire Sprint For $26 Billion
454,0,The 20 Funniest Tweets From Women This Week
455,1,The Top Political Tweets and Hashtags of 2016 - The New York Times
456,0,How The Chinese Exclusion Act Can Help Us Understand Immigration Politics Today
457,1,Now is the Best Time to Start Seeds For Spring
458,0,Trump Administration Sued On Elephant Trophy Ban Flip-Flop
459,1,Prepping on a Budget: 4 Food Dehydrators under $75
460,0,"Kanye West Spent $85,000 On Photo Of Whitney Houston's Bathroom For Album Cover"
461,0,John Oliver Uses Tax Day To Show How Corporate America Is Screwing You Over
462,1,BREAKING: Border Patrol Agent Found Seriously Injured on Side of Roadway after Attack
463,1,Florida Woman Whose ‘Stand Your Ground’ Defense Was Rejected Is Released - The New York Times
464,0,Patton Oswalt Celebrates Michelle McNamara's Legacy After Arrest In 'Golden State Killer' Case
465,0,"Possibly Tipsy Man Loves Cheap Costco Beer So Much, He Made A Commercial For It"
466,1,"Leaderless and Underfunded, N.J. Transit Had Troubles Well Before Fatal Crash - The New York Times"
467,1,White House: ’Fair Bit of Golf Involved’ in Japanese PM Shinzo Abe Visit - Breitbart
468,0,New York City Council Launches Probe Into Kushner Company's False Tenant Records
469,1,"‘Climate Emergency': North Pole Sees Record Temps, Melting Ice Despite Arctic Winter"
470,1,Sigue yendo al gimnasio pese a que ahora es un McDonald’s
471,1,Lil Wayne’s Album Is Stalled. His Opinions Are Still Flowing. - The New York Times
472,1,Bartolo Colon Leaves Mets Agrees to a Deal With the Braves - The New York Times
473,1,Job Creation Slumps in May - Breitbart
474,1,"Comment on If Elected President, Donald Trump Will Not Live In The White House by Rebecca Bennett"
475,0,Commander Says Iran’s People Will Respond To Pompeo's Threats With A Punch In The Mouth
476,1,Dallas Shooting and Open-Carry Laws Loom Over Cleveland Convention Plans - The New York Times
477,0,Bishop Michael Curry: Harry And Meghan's Love Brought Different Worlds Together
478,0,This Group Is Turning Guns Into Shovels And Using Them To Plant Trees
479,1,Proof That 100 Years of Voting for the “Lesser Evil” Gave Us Trump and Hillary
480,1,Straight Couple Lose Court Battle to Enter Into Civil Partnership
481,1,Syrian Kurds Warn US: Turkey Can’t Be Involved in Raqqa Invasion
482,0,Eric Trump ‘Liked’ Michelle Wolf’s Blistering Cracks About Sarah Huckabee Sanders
483,1,CNN’s Baldwin: ’Can We Say on TV That President Obama Is Jacked?’ - Breitbart
484,1,"83-Year-Old Farmer Who Shot Burglar in the Foot Forced to Pay £30,000 Legal Fees"
485,0,"Trump Blocking People On Twitter Is Unconstitutional, Judge Rules"
486,1,Questions Over Melania Trump’s Speech Set Off Finger-Pointing - The New York Times
487,0,Mueller Subpoenas The Trump Organization: Report
488,0,Giant Animatronic T-Rex Bursts Into Flame Because Even Robots Are Done With 2018
489,0,We Asked The American Public To Settle 5 Of The Internet's Dumbest Debates
490,1,US-Korean Relations and the New US President | New Eastern Outlook
491,0,Trump Claims Credit For Shock Dem Win In Pennsylvania
492,0,Library Shut Down After Stinky Fruit Mistaken For Gas Leak
493,0,Balanced Budget Amendment Fails Amid GOP Fiscal Hypocrisy
494,1,Death Toll in Oakland Warehouse Fire Rises to 36 as Search Continues - The New York Times
495,1,Trump Appoints Religious Liberty Defender Roger Severino to Head HHS Office for Civil Rights - Breitbart
496,0,Jake Tapper Mocks Trump's Lame Name For James Comey
497,1,MILO: ’Nothing Says Women’s Rights Like a Sharia Law Activist Who Wears the Hijab’ - Breitbart
498,0,Mnuchin Touts Trump's Call For Unconstitutional Line-Item Veto
499,1,#NotMyPresident? Take the #ClintonPledge!
500,0,Stephen Colbert Thinks He Has Proof That Trump Watches His Show
501,0,"Trump Ignored Explicit, All-Caps Instructions to 'NOT CONGRATULATE' Putin: Report"
502,1,Links 11/12/16
503,1,Sarah Silverman Mistakes Construction Markings for Swastikas
504,1,"In Gorsuch, Conservative Activist Sees Test Case for Reshaping the Judiciary - The New York Times"
505,1,Sen. Ted Cruz to ’Storm Congress’ Rally: It Is Time to Repeal Obamacare ’We Are Out of Excuses’
506,0,Trump's Weak Gun Proposal Is A Big Political Test For The Parkland Movement
507,0,Scott Pruitt's EPA Taking Its Time Fixing The Regulation That Poisoned Flint's Water
508,1,Prescription Drugs: Time to “Just Say No”
509,1,"With Their Leaders at a Loss, Marine Veterans Fight Abusers - The New York Times"
510,0,Beyoncé Makes History As First Black Woman To Headline Coachella
511,0,Top Interior Department Official In Email To Staff: 'Our Job Is To Protect The Secretary'
512,1,"‘The Founder’: Burgers, Fries and a Couple of Wiseguys - The New York Times"
513,1,What It’s Like to Apply for a Job in Donald Trump’s White House - The New York Times
514,1,France’s Overseas Territories Kick off Key Presidential Vote
515,1,An Appetite for Action on Tax Reform
516,0,Here’s What Is Coming To Amazon Prime In May 2018
517,1,"Most Primate Species Threatened With Extinction, Scientists Find - The New York Times"
518,1,More Measles in Minnesota: 69 Cases Now Confirmed - Breitbart
519,0,Jimmy Kimmel Goes Back In Time To Give Baby Donald Trump Some Much-Needed Advice
520,1,"NATO Goes On High Alert To Block Donald Trump Presidency, Put Hillary Clinton In Power"
521,0,National Geographic Editor Admits: 'Our Coverage Was Racist'
522,1,N.H.L. Says Its Players Will Not Participate in 2018 Winter Olympics - The New York Times
523,1,"Toddler, Parents Rushed to Hospital after London Acid Attack"
524,1,French Police Defy Their Unions to Vote For Le Pen
525,0,Video Shows Virginia Cop Shoot And Wound A Fleeing Teenager
526,1,Campus Police May ARREST Students Wearing ‘Offensive’ Halloween Costumes
527,0,"The View From The Mountaintop: Martin Luther King's Turbulent, Tragic Last Year"
528,0,"Tomi Lahren Hits Back At Genealogist Who Researched Her Family, Misses The Point"
529,0,"Craigslist's Sex Work Ads Saved 2,150 Women's Lives. A Bill Could Make Such Posts Illegal."
530,0,'Late Late Show' Predicts Kentucky Derby In 'Completely Accurate' Way
531,1,Watch: Praying Muslims sit on Jewish prayer shawls in airport shul – Jews are outraged
532,0,Busy Philipps Recalls 'Dawson's Creek'-Era 'Wild' Bar Nights With Michelle Williams
533,0,Stephen Colbert Taunts Facebook And Its CEO Mark 'Suckerberg'
534,0,"British Tweeters Celebrate 'Ed Balls Day,' Their Strangest 'National Holiday'"
535,0,Serena Williams Explains Why Her Father Didn't Walk Her Down The Aisle
536,1,With Liberty & Marijuana For All
537,1,11 very depressing economic realities that Donald Trump will inherit
538,1,"Investors Move Next Door, Unsettling a Black Beachside Enclave - The New York Times"
539,1,The U.S. Government Pollinates “Fake News”
540,0,Stuntin’ Is A Habit: ‘Atlanta’ Shows Us That White Notions Of Success Will Never Work For Black People
541,1,"Gravitational Waves Detected, Confirming Einstein’s Theory - The New York Times"
542,1,Has Economics Failed?
543,0,Nightmare-Inducing Mark Zuckerberg Cutouts Invade U.S. Capitol
544,1,Russian scientists say they’ve discovered a secret Nazi base in the Arctic The Nazi stronghold in the Arctic Circle.
545,0,These Are The States With April Voter Registration Deadlines For The 2018 Primaries
546,1,GEORGE SOROS HACKED: Look What Was Found On His Computer…
547,0,Report: Michael Cohen's Business Partner Cooperating With Prosecutors
548,0,Chloë Grace Moretz Drops Cheating Hint Amid Brooklyn Beckham Split Rumors
549,1,"3 New Presidential Actions: Lobbying Ban, Defeat ISIS Plan, National Security Council Reorganization - Breitbart"
550,0,Trevor Noah Taunts Fox News Over Kanye West's Support Of Donald Trump
551,1,Get Over It
552,0,Thousands Protest Against Harsh New 'Stop Abortion' Bill In Poland
553,1,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times"
554,1,"The Week: Trump’s Right, Deep State Leaks ’Enormous Problem’"
555,1,Snow reports from around the Northland (Duluth) through 9 a.m. Saturday
556,0,California Considering Unprecedented Law Restricting Police Firearm Use
557,1,WHAT EVERYDAY LIFE IS REALLY LIKE IN CUBA UNDER RAÚL CASTRO
558,1,How to Save the Conversation at Your Post-Election Thanksgiving Dinner
559,1,"Affirmative Action, Immigration and the Politics of Racial Solidarity"
560,0,Jim Carrey’s Scathing Portrait Of Trump As The Joker Will Give You Nightmares
561,1,Trump Orders Mexican Border Wall to Be Built and Plans to Block Syrian Refugees - The New York Times
562,0,Republicans Are Scrambling To Save An Arizona House Seat In GOP Territory
563,0,Woman Allegedly Blows Up Pee Sample In A 7-Eleven Microwave
564,0,"Milos Forman, Oscar-Winning Director, Dead At 86"
565,1,PHOTOS: Mexican Cartel Executes Man in Broad Daylight near Texas Border
